STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72222313899,2019-11-24T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,47,50,0,,,,89,29.97,CLR:00,29.83,10,48,300,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/24/19 19:53:03 METAR KPNS 250153Z 30004KT 10SM CLR 10/08 A2996 RMK AO2 SLP148 T01000083 $ (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-24T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,48,50,0,,-0.02,1,93,29.97,CLR:00,29.83,10,49,300,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10311/24/19 20:53:03 METAR KPNS 250253Z 30005KT 10SM CLR 10/09 A2996 RMK AO2 SLP149 T01000089 51006 $ (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-24T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,47,48,0,,,,96,29.96,CLR:00,29.82,10,48,300,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/24/19 21:53:03 METAR KPNS 250353Z 30003KT 10SM CLR 09/08 A2995 RMK AO2 SLP145 T00890083 $ (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-24T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,47,48,0,,,,96,29.96,CLR:00,29.82,10,48,290,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/24/19 22:53:03 METAR KPNS 250453Z 29003KT 10SM CLR 09/08 A2995 RMK AO2 SLP145 T00890083 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-24T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,47,48,0,,0.01,6,96,29.96,CLR:00,29.82,9,48,320,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11911/24/19 23:53:03 METAR KPNS 250553Z 32005KT 9SM CLR 09/08 A2995 RMK AO2 SLP144 T00890083 10128 20083 401780061 56005 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-24T23:59:00,SOD  ,6,,,,,,,,,,,,,,,44,54,76,29.99,29.84,49,7.5,0,-4.6,11,64,43,350,20,0,,,340,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE:29.840 MINIMUM SEA LEVEL PRESSURE:29.93 TIME OF OCCURRENCE:1648 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.5 24 HR AVG TEMP (F): 54DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 11 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):64  LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,622,1649,,
72222313899,2019-11-25T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,45,45,0,,,,100,29.95,CLR:00,29.81,8,45,340,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09111/25/19 00:53:02 METAR KPNS 250653Z 34003KT 8SM CLR 07/07 A2994 RMK AO2 SLP141 T00720072 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,43,43,0,,,,100,29.93,CLR:00,29.8,9,43,350,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09111/25/19 01:53:02 METAR KPNS 250753Z 35005KT 9SM CLR 06/06 A2993 RMK AO2 SLP137 T00610061 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,43,43,0,,0.03,6,100,29.93,CLR:00,29.79,10,43,360,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/25/19 02:53:02 METAR KPNS 250853Z 36005KT 10SM CLR 06/06 A2992 RMK AO2 SLP135 T00610061 56009 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,44,44,0,,,,100,29.92,CLR:00,29.78,8,44,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09111/25/19 03:53:02 METAR KPNS 250953Z 00000KT 8SM CLR 07/07 A2991 RMK AO2 SLP131 T00670067 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,42,42,0,,,,100,29.95,CLR:00,29.81,8,42,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09111/25/19 04:53:02 METAR KPNS 251053Z 00000KT 8SM CLR 06/06 A2994 RMK AO2 SLP141 T00560056 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,42,42,0,,-0.02,3,100,29.95,CLR:00,29.81,10,42,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11511/25/19 05:53:02 METAR KPNS 251153Z 00000KT 10SM CLR 06/06 A2994 RMK AO2 SLP143 T00560056 10089 20050 53008 $ (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,43,43,0,BR:1 ||,,,100,29.97,CLR:00,29.83,4,43,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09911/25/19 06:53:02 METAR KPNS 251253Z 00000KT 4SM BR CLR 06/06 A2996 RMK AO2 SLP148 T00610061 $ (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T07:13:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,45,45,,BR:1 ||,,,100,,VV:09 1,29.83,1,45,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10611/25/19 07:13:02 SPECI KPNS 251313Z 00000KT 1SM R17/P6000FT BR VV001 07/07 A2996 RMK AO2 T00720072 $ (AB),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T07:15:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,45,45,,FG:2 |FG |,,,100,,VV:09 1,29.83,0.25,45,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11311/25/19 07:15:02 SPECI KPNS 251315Z 00000KT 1/4SM R17/3500VP6000FT FG VV001 07/07 A2996 RMK AO2 T00720072 $ (AB),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T07:31:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,46,46,,FG:2 |FG |,,,100,,VV:09 1,29.83,0,46,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12311/25/19 07:31:02 SPECI KPNS 251331Z 00000KT M1/4SM R17/1000V1400FT FG VV001 08/08 A2996 RMK AO2 TWR VIS 1 T00780078 $ (AB),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T07:48:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,46,46,,FG:2 |FG |,,,100,,VV:09 1,29.83,0.25,46,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11311/25/19 07:48:02 SPECI KPNS 251348Z 00000KT 1/4SM R17/1600VP6000FT FG VV001 08/08 A2996 RMK AO2 TWR VIS 1/4 (AB),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,48,48,0,FG:2 |FG |,,,100,29.98,VV:09 1,29.84,0.25,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11811/25/19 07:53:02 METAR KPNS 251353Z 00000KT 1/4SM R17/2600VP6000FT FG VV001 09/09 A2997 RMK AO2 SLP151 T00890089 (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T08:04:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,49,49,,,,,100,,SCT:04 1,29.84,10,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09111/25/19 08:04:02 SPECI KPNS 251404Z 00000KT 10SM SCT001 09/09 A2997 RMK AO2 T00940094 (AB),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,51,53,0,,-0.02,3,93,29.99,CLR:00,29.85,10,52,80,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10111/25/19 08:53:02 METAR KPNS 251453Z 08003KT 10SM CLR 12/11 A2998 RMK AO2 SLP155 T01170106 53006 (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,45,60,0,,,,58,29.99,CLR:00,29.85,10,52,120,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 09:53:02 METAR KPNS 251553Z 12004KT 10SM CLR 16/07 A2998 RMK AO2 SLP155 T01560072 (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,42,62,0,,,,48,29.98,CLR:00,29.84,10,52,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 10:53:02 METAR KPNS 251653Z 00000KT 10SM CLR 17/06 A2997 RMK AO2 SLP151 T01670056 (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,44,64,0,,0.03,8,48,29.95,CLR:00,29.82,10,54,170,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11311/25/19 11:53:02 METAR KPNS 251753Z 17007KT 10SM CLR 18/07 A2995 RMK AO2 SLP142 T01780067 10178 20044 58011 (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,48,64,0,,,,56,29.93,CLR:00,29.8,10,55,170,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 12:53:02 METAR KPNS 251853Z 17007KT 10SM CLR 18/09 A2993 RMK AO2 SLP136 T01780089 (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,49,64,0,,,,58,29.91,CLR:00,29.77,10,56,160,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 13:53:02 METAR KPNS 251953Z 16007KT 10SM CLR 18/09 A2990 RMK AO2 SLP128 T01780094 (AB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,51,64,0,,0.04,5,63,29.91,CLR:00,29.78,10,57,150,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/25/19 14:53:02 METAR KPNS 252053Z 15004KT 10SM CLR 18/11 A2991 RMK AO2 SLP129 T01780106 55013,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,63,0,,,,68,29.91,CLR:00,29.78,10,57,180,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 15:53:02 METAR KPNS 252153Z 18005KT 10SM CLR 17/11 A2991 RMK AO2 SLP129 T01720111 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,52,59,0,,,,78,29.91,CLR:00,29.77,10,55,140,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 16:53:02 METAR KPNS 252253Z 14003KT 10SM CLR 15/11 A2990 RMK AO2 SLP129 T01500111 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,53,55,0,,0,3,93,29.91,CLR:00,29.78,10,54,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11311/25/19 17:53:02 METAR KPNS 252353Z 00000KT 10SM CLR 13/12 A2991 RMK AO2 SLP130 T01280117 10183 20128 53000 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T18:00:00,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,53,53,0,,,,100,29.92,CLR:00,29.78,10,53,80,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 18:53:03 METAR KPNS 260053Z 08004KT 10SM CLR 12/12 A2991 RMK AO2 SLP132 T01170117 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,54,55,0,,,,96,29.93,CLR:00,29.8,10,54,70,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/25/19 19:53:03 METAR KPNS 260153Z 07005KT 10SM CLR 13/12 A2993 RMK AO2 SLP137 T01280122 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,54,55,0,,-0.03,3,96,29.94,CLR:00,29.81,10,54,60,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10111/25/19 20:53:03 METAR KPNS 260253Z 06004KT 10SM CLR 13/12 A2994 RMK AO2 SLP140 T01280122 53010 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,53,53,0,,,,100,29.95,SCT:04 32,29.81,10,53,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/25/19 21:53:03 METAR KPNS 260353Z 00000KT 10SM SCT032 12/12 A2994 RMK AO2 SLP142 T01170117 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,53,53,0,,,,100,29.95,FEW:02 32,29.81,10,53,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09311/25/19 22:53:03 METAR KPNS 260453Z 00000KT 10SM FEW032 12/12 A2994 RMK AO2 SLP141 T01170117,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-25T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,52,52,0,,0.02,8,100,29.92,CLR:00,29.79,10,52,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11811/25/19 23:53:03 METAR KPNS 260553Z 00000KT 10SM CLR 11/11 A2992 RMK AO2 SLP132 T01110111 10128 20106 401830044 58007,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
